5672.1701805547345,-3885.8512649988024
5683.523856864702,-3849.1013417427253
5683.523856864702,-3849.1013417427253
5685.881624334803,-3836.4028811198605
5673.660154372406,-3806.21345853584
5673.660154372406,-3806.21345853584
5684.919133633273,-3809.8606521299357
5694.899301186682,-3812.729481237312
5703.709158583535,-3815.264725564807
5717.602893145859,-3824.204797667015
5717.602893145859,-3824.204797667015
5722.828426708287,-3832.955838393891
5724.663084092599,-3843.274727586605
5717.9965768680995,-3866.7034986306394
5717.9965768680995,-3866.7034986306394
5690.819635461839,-3955.8707103068023
5691.072646162489,-3967.0791589125997
5698.554538642542,-3983.5248885633277
5708.5196568435385,-4005.6971569362113
5712.132843176634,-4020.552799135907
5715.19082319128,-4027.7248719045456
5719.852052822287,-4033.807234391974
5719.852052822287,-4033.807234391974
5799.196990581682,-4060.516255772037
5807.8670890211215,-4065.9981656556783
5808.951853152494,-4069.600881278794
5808.951853152494,-4069.600881278794
5807.752431668137,-4079.197003448366
5754.581429904121,-4231.211587664087
5709.759173179291,-4369.226730615209
5708.971535372915,-4379.078601116089
5710.306207730373,-4384.727303389474
5710.783645119933,-4386.728812069158
5710.783645119933,-4386.728812069158
5772.682774078967,-4408.167193926302
5872.109105542917,-4441.3699990222485
5930.822305678006,-4461.207173935763
5969.9861586235675,-4474.439370206439
5969.9861586235675,-4474.439370206439
6045.734780023451,-4499.880769422754
6050.557123128288,-4501.504215351577
6050.557123128288,-4501.504215351577
6060.266804086561,-4504.695509746436
