5 , 28 , 
5 , 29 , 250P: Kempegowda Bus Station => Chikka Banavara , 250P: Kempegowda Bus Station => Chikka Banavara , 250P: Kempegowda Bus Station => Chikka Banavara , 250P: Kempegowda Bus Station => Chikka Banavara , 250P: Kempegowda Bus Station => Chikka Banavara , K1: Central Silk Board => Peenya Satellite Bus Station , K1: Central Silk Board => Peenya Satellite Bus Station , K1: Central Silk Board => Peenya Satellite Bus Station , K1: Central Silk Board => Peenya Satellite Bus Station , K1: Central Silk Board => Peenya Satellite Bus Station , 
5 , 30 , 
5 , 31 , 
5 , 32 , 
5 , 33 , K1: Central Silk Board => Peenya Satellite Bus Station , 
5 , 34 , K1: Central Silk Board => Peenya Satellite Bus Station , 
5 , 35 , 
5 , 36 , 
6 , 1 , 
6 , 2 , 
6 , 3 , 
6 , 4 , 
6 , 5 , 
6 , 6 , 
6 , 7 , 
6 , 8 , 
6 , 9 , 
6 , 10 , 
6 , 11 , 
6 , 12 , 
6 , 13 , 
6 , 14 , 
6 , 15 , 
6 , 16 , 
6 , 19 , 79G: Shivajinagara Bus Station => Vidhana Soudha Layout , 79G: Shivajinagara Bus Station => Vidhana Soudha Layout , 79G: Shivajinagara Bus Station => Vidhana Soudha Layout , 79G: Shivajinagara Bus Station => Vidhana Soudha Layout , 79G: Shivajinagara Bus Station => Vidhana Soudha Layout , 79G: Shivajinagara Bus Station => Vidhana Soudha Layout , 79G: Shivajinagara Bus Station => Vidhana Soudha Layout , 79G: Shivajinagara Bus Station => Vidhana Soudha Layout , 
6 , 20 , 79G: Shivajinagara Bus Station => Vidhana Soudha Layout , 79G: Shivajinagara Bus Station => Vidhana Soudha Layout , 79G: Shivajinagara Bus Station => Vidhana Soudha Layout , 79G: Shivajinagara Bus Station => Vidhana Soudha Layout , 252F: Peenya 2nd Stage => Kempegowda Bus Station , 
6 , 21 , 
6 , 22 , 
6 , 23 , 
6 , 24 , 
6 , 25 , 
6 , 26 , 
6 , 27 , 
6 , 28 , 
